sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,28:1,28:2,28:3,28:4,28:5,28:6,28:7,28:8,28:9,28:10,28:11,28:12,28:13,28:14,9:1,9:2,9:3,9:4,38:1,34:1,34:2,19:1,19:2,19:3,15:1,15:2,15:3,29:1,13:1,13:2,13:3,13:4,21:1,21:2,27:1,27:2,27:3,27:4,27:5,27:6,27:7,27:8,27:9,27:10,27:11,27:12,27:13,27:14,27:15,27:16,27:17,27:18,27:19,27:20,27:21,27:22,27:23,27:24,39:1,39:2,39:3,39:4,39:5,39:6,39:7,39:8,40:1,40:2,40:3,40:4,40:5,40:6,40:7,2:1,2:2,2:3,2:4,33:1,33:2,33:3,33:4,33:5,33:6,33:7,14:1,14:2,14:3,14:4,14:5,31:1,31:2,31:3,31:4,31:5,31:6,31:7,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,1:9,1:10,1:11,1:12,1:13,1:14,42:1,42:2,42:3,42:4,42:5,42:6,42:7,42:8,42:9,42:10,42:11,42:12,42:13,42:14,42:15,44:1,44:2,44:3,44:4,37:1,37:2,37:3,22:1,22:2,22:3,22:4,12:1,12:2,12:3,12:4,12:5,24:1,24:2,24:3,24:4,35:1,35:2,35:3,35:4,26:1,26:2,26:3,26:4,5:1,5:2,5:3,5:4,5:5,5:6,17:1,17:2,17:3,17:4,17:5,17:6,3:1,3:2,3:3,3:4,3:5,20:1,20:2,20:3,20:4,16:1,32:1,32:2,32:3,32:4,32:5,4:1,4:2,4:3,25:1,25:2,25:3,25:4,25:5,25:6,11:1,11:2,11:3,11:4,11:5,23:1,23:2,23:3,23:4,23:5,23:6,18:1,18:2,18:3,36:1,36:2,36:3,36:4,36:5,30:1,30:2,30:3,30:4,30:5,7:1,7:2,41:1,41:2,41:3,43:1,43:2,43:3,43:4,8:1,8:2,8:3,8:4,10:1,10:2,10:3,10:4,10:5,10:6,10:7,10:8,6:1,6:2,6:3,6:4,6:5,target
175,0.0890410958904109,0.051957278739863,0.5555555555555560,0.5,0.8260869565217390,0.6,0.0825,0.2476966690290570,0.141112618724559,0.2428255183899420,0.2628477905073650,0.3022028453419000,0.1680350923745400,0.0102176932656384,0.2481160512434060,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.7818181818181820,0.5,0.4344146685472500,0.2240373395565930,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.9090909090909090,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2070545757533680
176,0.2157534246575340,0.0528874243380308,0.5555555555555560,0.75,0.5652173913043480,0.85,0.0648032885674931,0.0845145287030474,0.0315802680247579,0.3103595890410960,0.1967266775777410,0.4185406149609910,0.1680350923745400,0.0102176932656384,0.3436322532027130,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.5,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.4545454545454550,0.5,0.4062059238363890,0.1099702690174390,0.053016453382084,0.0706521739130434,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2889876406054710
177,0.2602739726027400,0.0408002056603332,0.5555555555555560,0.5,0.8405797101449280,0.65,0.1675,0.1472360028348690,0.0315802680247579,0.136986301369863,0.188379705400982,0.1904543368517670,0.4338983050847460,0.0102176932656384,0.3251695553880930,0.1417808219178080,0.5,0.6666666666666670,0.5,0.5,0.3333333333333330,0.5,0.3333333333333330,0.8,0.5,0.3674188998589560,0.1099702690174390,0.4168190127970750,0.0397719376613063,0.0067117894509761,0.4,0.0037383524520176,0.0028057445868316,0.7272727272727270,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2445493681433130
178,0.1679793094795430,0.0577251162681997,0.4444444444444440,0.5,0.6231884057971010,0.1333333333333330,0.0648032885674931,0.0100992204110559,0.2991858887381280,0.2371575342465750,0.1721767594108020,0.2106470858191830,0.3234866828087170,0.0102176932656384,0.2987942727957800,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.5,0.3333333333333330,0.5,0.3333333333333330,0.5272727272727270,0.5,0.3180535966149510,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1910845715872800
179,0.1438356164383560,0.075360489845521,0.8888888888888890,0.5,0.9855072463768120,0.9833333333333330,0.4675,0.3373493975903610,0.0315802680247579,0.1335616438356160,0.362684124386252,0.4359798072510330,0.1680350923745400,0.0102176932656384,0.3579502637528260,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.125,0.3333333333333330,0.5833333333333330,0.3333333333333330,0.990909090909091,0.75,0.8222849083215800,0.1099702690174390,0.109689213893967,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.648433550895709
180,0.1335616438356160,0.0337469910491014,0.4444444444444440,0.625,0.3695652173913040,0.9333333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4143835616438360,0.1584288052373160,0.1454795777879760,0.1680350923745400,0.0102176932656384,0.1194423511680480,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.25,0.204337899543379,0.3181818181818180,0.5,0.3385049365303240,0.1099702690174390,0.0853021462021988,0.3333333333333330,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0904041105402027
181,0.1679793094795430,0.0038187384608193,0.5555555555555560,0.5,0.927536231884058,0.8333333333333330,0.285,0.0772501771793054,0.0315802680247579,0.136986301369863,0.1237315875613750,0.0998164295548416,0.3661016949152540,0.0102176932656384,0.224378296910324,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.25,0.3333333333333330,0.9090909090909090,0.5,0.310296191819464,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1973337036522710
182,0.1130136986301370,0.0293907312627077,0.6666666666666670,0.625,0.3478260869565220,0.0,0.0648032885674931,0.0623671155209071,0.0315802680247579,0.1887842465753420,0.1297872340425530,0.130105553005966,0.436319612590799,0.0102176932656384,0.2765636774679730,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.5,0.3333333333333330,0.5833333333333330,0.3333333333333330,0.1818181818181820,0.25,0.152327221438646,0.1099702690174390,0.0853021462021988,0.072463768115942,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2294125815858910
183,0.1335616438356160,0.0362710042300591,0.4444444444444440,0.625,0.6159420289855070,0.9333333333333330,0.06125,0.0786037785307224,0.0315802680247579,0.2428255183899420,0.1730653767683790,0.2308398347865990,0.1680350923745400,0.0102176932656384,0.1895252449133380,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.5181818181818180,0.25,0.1777150916784200,0.1353558926487750,0.0853021462021988,0.0397719376613063,0.3543307086614170,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1181780308290520
184,0.1438356164383560,0.0473299212414405,0.6666666666666670,0.5,0.9492753623188410,0.8833333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.5830479452054790,0.2229132569558100,0.2358880220284530,0.3486682808716710,0.0102176932656384,0.3293142426526000,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.9363636363636360,0.5,0.3413258110014100,0.3267211201866980,0.4351005484460700,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2292737119844470
185,0.2431506849315070,0.0286896164902194,0.4444444444444440,0.875,0.2608695652173910,0.6833333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2157534246575340,0.0824877250409165,0.1381367599816430,0.1530266343825670,0.0102176932656384,0.1729464958553130,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.25,0.204337899543379,0.7818181818181820,0.5,0.4062059238363890,0.1213535589264880,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1278989029301490
186,0.2363013698630140,0.1011942321624720,1.0,1.0,0.144927536231884,0.7166666666666670,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4738869863013700,0.181178396072013,0.2716842588343280,0.7351089588377720,1.0,0.6168048229088170,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.5,0.3333333333333330,0.8333333333333330,0.6666666666666670,0.8454545454545460,0.75,0.5923836389280680,0.1099702690174390,0.4753199268738570,0.0397719376613063,0.0067117894509761,0.8541666666666670,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6111651159561170
187,0.1679793094795430,0.0404169295847063,0.6666666666666670,0.5,0.855072463768116,0.6833333333333330,0.0648032885674931,0.1082565556343020,0.0315802680247579,0.2470034246575340,0.1944353518821600,0.2026158788435060,0.1680350923745400,0.0102176932656384,0.1663526752072340,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.8181818181818180,0.5,0.35049365303244,0.1960326721120190,0.0493601462522851,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1917789195945010
188,0.1335616438356160,0.0425810371824534,0.4444444444444440,0.75,0.3188405797101450,0.6166666666666670,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2825342465753430,0.1080196399345340,0.1087654887563100,0.3409200968523000,0.2517482517482520,0.2490580256217030,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.5,0.204337899543379,0.1454545454545450,0.25,0.1269393511988720,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.2755905511811020,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1390084710456880
189,0.1472602739726030,0.0267264951272523,0.4444444444444440,0.5,0.7753623188405800,0.4833333333333330,0.171875,0.1924167257264350,0.0315802680247579,0.2428255183899420,0.1777414075286420,0.2042221202386420,0.1680350923745400,0.0102176932656384,0.16767143933685,0.6666666666666670,0.0287671232876712,0.521689497716895,1.0,0.25,0.6666666666666670,0.3333333333333330,0.6666666666666670,0.7181818181818180,0.5,0.3723554301833570,0.1400233372228700,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1644729898625190
190,0.0684931506849315,0.016934258804833,0.7777777777777780,0.5,0.9347826086956520,0.8666666666666670,0.0648032885674931,0.2042877391920620,0.0315802680247579,0.1883561643835620,0.2607201309328970,0.288893988067921,0.1680350923745400,0.0102176932656384,0.237189148455162,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.3583047945205480,0.3333333333333330,0.25,0.3333333333333330,0.9181818181818180,0.5,0.4809590973201690,0.1099702690174390,0.2193784277879340,0.0397719376613063,0.0067117894509761,0.4666666666666670,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3487015692264960
