sample,0,1,2,3,4,5,6,7,8,9,0:0,0:1,0:2,0:3,1:0,1:1,1:2,1:3,2:0,2:1,3:0,3:1,3:2,target
545,0.1267123287671233,0.0738694524293626,0.6666666666666666,0.5,0.9710144927536232,0.9333333333333332,0.0648032885674931,0.0981573352232459,0.0315802680247579,0.0428082191780821,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2010345785307596
546,0.1679793094795433,0.0585991726845684,0.6666666666666666,0.5,0.8405797101449275,0.6333333333333333,0.11125,0.1775336640680368,0.1370420624151967,0.2428255183899418,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2695458964032773
547,0.1678082191780822,0.0347612704199677,0.5555555555555556,0.75,0.3695652173913043,0.0,0.0648032885674931,0.0531537916371367,0.0315802680247579,0.3274828767123288,0,1,0,0,1,0,0,0,1,0,1,0,0,0.243160672128871
549,0.0958904109589041,0.0324148729813737,0.4444444444444444,0.75,0.6014492753623188,0.75,0.0648032885674931,0.031892274982282,0.437584803256445,0.2428255183899418,0,1,0,0,0,1,0,0,1,0,0,0,1,0.1251215109012637
550,0.184931506849315,0.0377433452522844,0.6666666666666666,0.5,0.9492753623188406,0.9,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3904109589041096,0,1,0,0,0,0,0,1,1,0,0,1,0,0.3167615608943202
551,0.1095890410958904,0.0128210521395685,0.5555555555555556,0.625,0.7608695652173914,0.45,0.0648032885674931,0.0990432317505315,0.0315802680247579,0.2183219178082192,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1459519511179003
552,0.0993150684931506,0.0219682628712987,0.4444444444444444,0.625,0.6159420289855072,0.1166666666666666,0.0648032885674931,0.0545712260807937,0.0315802680247579,0.2654109589041096,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1077628107207332
553,0.2260273972602739,0.0460211736661291,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333332,0.15625,0.0786037785307224,0.0315802680247579,0.7315924657534246,0,0,0,1,1,0,0,0,1,0,0,1,0,0.3063463407860019
554,0.1575342465753424,0.0349482343592979,0.3333333333333333,0.5,0.5579710144927537,0.8833333333333333,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1015136786557422
555,0.2191780821917808,0.0435859683563532,0.6666666666666666,0.5,0.9492753623188406,0.9,0.1825,0.1534372785258681,0.0315802680247579,0.0565068493150684,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3459241771976114
556,0.1267123287671233,0.0237444202949356,0.4444444444444444,0.625,0.3623188405797101,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4250856164383562,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1084571587279544
557,0.1643835616438356,0.0633340344481058,0.4444444444444444,0.5,0.6159420289855072,0.1166666666666666,0.0648032885674931,0.1585754783841247,0.0315802680247579,0.0843321917808219,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1473406471323427
559,0.1232876712328767,0.0961555539975227,0.6666666666666666,0.5,0.8985507246376812,0.7833333333333333,0.0648032885674931,0.107016300496102,0.0315802680247579,0.0535102739726027,0,1,0,0,1,0,0,0,1,0,0,0,1,0.1945563116233856
560,0.1679793094795433,0.0088620907242515,0.6666666666666666,0.5,0.9492753623188406,0.9,0.01125,0.0786037785307224,0.0315802680247579,0.5881849315068494,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2764893764754895
563,0.1438356164383561,0.0589263595783963,0.4444444444444444,0.625,0.4927536231884058,0.3166666666666666,0.0648032885674931,0.0513819985825655,0.0315802680247579,0.3022260273972603,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1015136786557422
564,0.1541095890410959,0.0957255369370632,0.5555555555555556,0.75,0.3333333333333333,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4978595890410959,0,1,0,0,1,0,0,0,1,0,0,1,0,0.20844327176781
565,0.1679793094795433,0.0563041903292902,0.6666666666666666,0.5,0.8695652173913043,0.8333333333333334,0.0648032885674931,0.1289865343727852,0.0315802680247579,0.1571061643835616,0,1,0,0,1,0,0,0,1,0,0,1,0,0.3237050409665324
566,0.1541095890410959,0.0259786393699315,0.5555555555555556,0.375,0.3115942028985507,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3450342465753425,0,1,0,0,1,0,0,0,1,0,1,0,0,0.129287598944591
567,0.1917808219178082,0.0462642267872584,0.8888888888888888,0.5,0.9637681159420288,0.95,0.153125,0.0786037785307224,0.0315802680247579,0.4803082191780822,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4028607137897514
568,0.1678082191780822,0.0414639276449554,0.6666666666666666,0.5,0.9565217391304348,0.9,0.105,0.0003543586109142,0.0315802680247579,0.6485445205479452,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2487154561866407
570,0.1679793094795433,0.0267919325060179,0.4444444444444444,0.5,0.7753623188405797,0.4833333333333333,0.0648032885674931,0.1670800850460666,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1403416192195528
571,0.1815068493150685,0.0551590362008927,0.4444444444444444,0.5,0.6739130434782609,0.25,0.0675,0.0409284195605953,0.0315802680247579,0.6408390410958904,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1495625607554506
572,0.1335616438356164,0.0281941620509944,0.5555555555555556,0.625,0.6304347826086957,0.15,0.129375,0.0733522324592487,0.0315802680247579,0.1926369863013698,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1181780308290515
574,0.1883561643835616,0.0405104115543714,0.6666666666666666,0.5,0.927536231884058,0.8333333333333334,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.1643835616438356,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1876128315511734
576,0.2020547945205479,0.0335600271097712,0.4444444444444444,0.5,0.5434782608695652,0.0,0.0648032885674931,0.0783132530120482,0.0315802680247579,0.1669520547945205,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1160949868073878
577,0.1061643835616438,0.0233330996284091,0.6666666666666666,0.75,0.4057971014492754,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3685787671232877,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1528954311901124
579,0.0445205479452054,0.0107691229054196,0.6666666666666666,0.5,0.9782608695652174,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2949486301369863,0,1,0,0,0,0,0,1,0,1,0,1,0,0.1542841272045549
581,0.1679793094795433,0.0620953983500432,0.5555555555555556,0.625,0.6376811594202898,0.6166666666666667,0.053125,0.1052445074415308,0.1485753052917232,0.141695205479452,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2041383141230384
582,0.2636986301369863,0.0533034191030405,0.7777777777777778,0.5,0.9855072463768116,0.9833333333333332,0.19125,0.0786037785307224,0.0315802680247579,0.8741438356164384,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3032814886821275
583,0.2054794520547945,0.0492696721119914,0.5555555555555556,0.5,0.855072463768116,0.6666666666666666,0.065,0.144578313253012,0.0315802680247579,0.2428255183899418,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1160949868073878
584,0.184931506849315,0.0570240014957115,1.0,1.0,0.1521739130434782,0.8333333333333334,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.5295376712328768,0,1,0,0,0,1,0,0,1,0,0,1,0,0.4028607137897514
585,0.1027397260273972,0.0225291546892893,0.3333333333333333,0.75,0.4565217391304347,0.75,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3784246575342466,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1362310790168032
590,0.0993150684931506,0.0364579681693893,0.4444444444444444,0.625,0.4202898550724637,0.1666666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3176369863013699,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0619358422441327
591,0.1472602739726027,0.0328121713524503,0.6666666666666666,0.5,0.9565217391304348,0.9,0.0648032885674931,0.08681785967399,0.0315802680247579,0.1198630136986301,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2096930981808082
593,0.1335616438356164,0.0247727219612517,0.4444444444444444,0.875,0.7971014492753623,0.8833333333333333,0.0648032885674931,0.144578313253012,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1431745590890154
594,0.1679793094795433,0.0146532987450045,0.5555555555555556,0.5,0.9492753623188406,0.8833333333333333,0.10625,0.1213678242381289,0.0315802680247579,0.0697773972602739,0,0,1,0,0,1,0,0,1,0,0,1,0,0.1459519511179003
595,0.2294520547945205,0.0312697188529762,0.4444444444444444,0.625,0.7463768115942029,0.4166666666666667,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3955479452054795,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1042910706846271
596,0.1643835616438356,0.0467503330295169,0.7777777777777778,0.5,0.9637681159420288,0.9333333333333332,0.14875,0.2519489723600283,0.0315802680247579,0.1678082191780822,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3945285377030968
598,0.1095890410958904,0.0122554862230947,0.6666666666666666,0.5,0.9710144927536232,0.95,0.045,0.0786037785307224,0.0315802680247579,0.538527397260274,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2212206637966949
599,0.2020547945205479,0.0546121666783519,0.4444444444444444,0.625,0.7608695652173914,0.45,0.286875,0.2273210489014883,0.0997286295793758,0.2428255183899418,0,0,1,0,1,0,0,0,1,0,1,0,0,0.2535758922371893
600,0.0102739726027397,0.0030381640141157,0.5555555555555556,0.625,0.782608695652174,0.5,0.0648032885674931,0.0143515237420269,0.4151967435549525,0.0098458904109589,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1612276072767671
601,0.1815068493150685,0.0449975460982962,0.7777777777777778,0.5,0.9637681159420288,0.9166666666666666,0.175,0.0967399007795889,0.0315802680247579,0.2191780821917808,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3334259130676295
602,0.0993150684931506,0.0359905583210638,0.5555555555555556,0.625,0.4710144927536231,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3339041095890411,0,1,0,0,0,1,0,0,1,0,1,0,0,0.1473406471323427
603,0.2020547945205479,0.0408562948421323,0.7777777777777778,0.5,0.8695652173913043,0.7,0.0648032885674931,0.1397944720056697,0.0315802680247579,0.0509417808219178,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2570476322732953
604,0.0308219178082191,0.0087966533454859,0.6666666666666666,0.5,0.9565217391304348,0.9166666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2568493150684932,0,1,0,0,0,0,0,1,0,1,0,1,0,0.1612276072767671
605,0.2294520547945205,0.0537661548528827,0.6666666666666666,0.5,0.9420289855072465,0.8666666666666667,0.061875,0.163359319631467,0.0315802680247579,0.2448630136986301,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2584363282877378
606,0.2191780821917808,0.057491411344037,0.6666666666666666,0.625,0.6739130434782609,0.6666666666666666,0.11,0.0804394046775336,0.0315802680247579,0.1344178082191781,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2362171920566588
611,0.1679793094795433,0.0455724602117366,0.8888888888888888,0.5,0.927536231884058,0.8333333333333334,0.1275,0.1601700921332388,0.0315802680247579,0.2294520547945205,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3861963616164421
612,0.1679793094795433,0.0425109257052046,0.5555555555555556,0.625,0.7681159420289855,0.4666666666666667,0.145625,0.1071934798015591,0.0315802680247579,0.1827910958904109,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1570615192334398
613,0.1679793094795433,0.0494753324452546,0.7777777777777778,0.5,0.9347826086956522,0.85,0.0675,0.1754075124025513,0.0315802680247579,0.1322773972602739,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3146785168726566
614,0.1678082191780822,0.0331954474280773,0.4444444444444444,0.5,0.9782608695652174,0.95,0.0648032885674931,0.0364989369241672,0.0315802680247579,0.3912671232876712,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1556728232189973
617,0.1679793094795433,0.0306667601486363,0.5555555555555556,0.5,0.9420289855072465,0.8833333333333333,0.0648032885674931,0.080970942593905,0.0315802680247579,0.1395547945205479,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2059436189418136
622,0.2363013698630137,0.0444039355909229,0.5555555555555556,0.75,0.7391304347826086,0.7833333333333333,0.0648032885674931,0.1693834160170092,0.1234735413839891,0.1643835616438356,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2848215525621441
623,0.1712328767123287,0.026941503657482,0.4444444444444444,0.625,0.7608695652173914,0.45,0.095625,0.0992204110559886,0.0315802680247579,0.1797945205479452,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1390084710456881
624,0.1679793094795433,0.0038187384608193,0.5555555555555556,0.5,0.927536231884058,0.8333333333333334,0.320625,0.0744153082919915,0.0315802680247579,0.1438356164383561,0,0,1,0,0,0,0,1,1,0,0,1,0,0.1855297875295098
625,0.2020547945205479,0.0425342961976208,0.5555555555555556,0.5,0.7246376811594203,0.3666666666666666,0.18,0.0437632884479092,0.0315802680247579,0.2076198630136986,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1808776558811276
626,0.2260273972602739,0.0406646568043188,0.5555555555555556,0.625,0.6521739130434783,0.2,0.163125,0.0786037785307224,0.0315802680247579,0.4777397260273973,0,0,1,0,1,0,0,0,1,0,0,1,0,0.173725871406749
628,0.2020547945205479,0.0387950174110168,0.5555555555555556,0.625,0.6014492753623188,0.3666666666666666,0.1025,0.1194188518781006,0.0895522388059701,0.1498287671232876,0,0,1,0,1,0,0,0,1,0,0,1,0,0.164004999305652
629,0.1678082191780822,0.0481712589684264,0.4444444444444444,0.5,0.7028985507246377,0.3166666666666666,0.12,0.1151665485471297,0.0315802680247579,0.1669520547945205,0,0,1,0,1,0,0,0,1,0,0,0,1,0.1390084710456881
630,0.2089041095890411,0.0360840402907289,0.5555555555555556,0.5,0.6666666666666666,0.2333333333333333,0.161875,0.1105598866052445,0.2279511533242876,0.1232876712328767,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1855297875295098
632,0.0445205479452054,0.015377784009909,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333332,0.0675,0.0042523033309709,0.0315802680247579,0.6549657534246576,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2424663241216497
633,0.2191780821917808,0.0495454439225034,0.6666666666666666,0.5,0.7608695652173914,0.45,0.130625,0.1456413890857547,0.0315802680247579,0.2414383561643835,0,0,1,0,1,0,0,0,1,0,0,1,0,0.06610193028746
634,0.2020547945205479,0.0371590829418775,0.4444444444444444,0.75,0.5942028985507246,0.9166666666666666,0.0648032885674931,0.0850460666194188,0.3175033921302578,0.0462328767123287,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1451187335092348
635,0.1472602739726027,0.0265442052864053,0.5555555555555556,0.5,0.782608695652174,0.5,0.0648032885674931,0.1871013465627214,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.15150673517567
636,0.1335616438356164,0.0448526490453153,0.5555555555555556,0.75,0.3043478260869565,0.75,0.0648032885674931,0.0453579021970233,0.0315802680247579,0.5068493150684932,0,1,0,0,0,0,1,0,0,1,1,0,0,0.2292737119844466
637,0.1027397260273972,0.0225291546892893,0.1111111111111111,0.25,0.463768115942029,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.1130136986301369,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0348562699625052
638,0.0993150684931506,0.0219682628712987,0.4444444444444444,0.375,0.5942028985507246,0.0666666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3471746575342466,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0806832384391056
639,0.1575342465753424,0.0349482343592979,0.4444444444444444,0.75,0.2753623188405797,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3407534246575342,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0695736703235661
640,0.1095890410958904,0.01253593213209,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333332,0.0648032885674931,0.2044649184975195,0.0315802680247579,0.1566780821917808,0,1,0,0,1,0,0,0,1,0,0,1,0,0.3189293153728649
641,0.1404109589041096,0.0531772184439926,0.7777777777777778,0.5,0.9492753623188406,0.9,0.295,0.2158043940467753,0.0315802680247579,0.1284246575342466,0,0,1,0,1,0,0,0,1,0,0,1,0,0.332037217053187
642,0.1679793094795433,0.0268760662787164,0.6666666666666666,0.5,0.9347826086956522,0.85,0.0648032885674931,0.1307583274273565,0.0315802680247579,0.1365582191780822,0,1,0,0,0,0,0,1,1,0,0,1,0,0.26537980835995
643,0.184931506849315,0.0587066769496833,0.7777777777777778,0.75,0.7246376811594203,0.75,0.0648032885674931,0.2498228206945428,0.0315802680247579,0.2320205479452055,0,1,0,0,1,0,0,0,1,0,0,1,0,0.4306346340786002
646,0.1679793094795433,0.043141929000444,0.5555555555555556,0.5,0.717391304347826,0.35,0.0648032885674931,0.0499645641389085,0.0237449118046132,0.2842465753424658,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1504652131648382
647,0.1335616438356164,0.0275771810512047,0.4444444444444444,0.5,0.5652173913043478,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0880433273156506
648,0.2191780821917808,0.0427773493187501,0.5555555555555556,0.5,0.5869565217391305,0.05,0.135,0.0885896527285613,0.0315802680247579,0.2542808219178082,0,0,0,1,1,0,0,0,1,0,0,1,0,0.1667823913345368
649,0.1678082191780822,0.0299142302928322,0.5555555555555556,0.5,0.6811594202898551,0.2666666666666666,0.219375,0.0786037785307224,0.0315802680247579,0.3236301369863014,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1667823913345368
652,0.1335616438356164,0.0363831825936572,0.3333333333333333,0.5,0.4927536231884058,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3232020547945205,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1015136786557422
653,0.1678082191780822,0.03482203370025,0.6666666666666666,0.5,0.8985507246376812,0.7666666666666667,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3767123287671233,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2167754478544646
655,0.2397260273972602,0.0427072378415013,0.7777777777777778,0.625,0.8913043478260869,0.75,0.4125,0.3004961020552799,0.0315802680247579,0.1767979452054794,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4375781141508124
656,0.0,0.0017761574236369,0.5555555555555556,0.5,0.717391304347826,0.35,0.238125,0.0786037785307224,0.0315802680247579,0.2247431506849315,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0737397583668934
657,0.1746575342465753,0.0406973754937016,0.4444444444444444,0.75,0.6304347826086957,0.9333333333333332,0.03375,0.1428065201984408,0.0315802680247579,0.105736301369863,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1535897791973337
659,0.1952054794520548,0.0757344177241814,0.5555555555555556,0.5,0.5507246376811594,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3904109589041096,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0869323705040966
660,0.184931506849315,0.0403701885998738,0.4444444444444444,0.75,0.6666666666666666,0.8166666666666667,0.0648032885674931,0.1128632175761871,0.0315802680247579,0.3634417808219178,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1834467435078461
661,0.1679793094795433,0.0518077075883988,0.6666666666666666,0.75,0.7536231884057971,0.4333333333333333,0.145625,0.0786037785307224,0.0315802680247579,0.3394691780821918,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2263574503541174
662,0.1061643835616438,0.2116852462081376,0.7777777777777778,0.75,0.8840579710144928,0.9166666666666666,0.33,0.2411410347271438,0.1221166892808683,0.0376712328767123,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5097903069018191
663,0.339041095890411,0.0573044474047068,0.5555555555555556,0.25,0.6956521739130435,0.3,0.135,0.0786037785307224,0.0315802680247579,0.5958904109589042,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1042910706846271
665,0.0958904109589041,0.0915936338778658,0.7777777777777778,0.5,0.9637681159420288,0.9333333333333332,0.0648032885674931,0.304925584691708,0.0315802680247579,0.1523972602739726,0,1,0,0,1,0,0,0,1,0,0,1,0,0.5389529232051105
666,0.2910958904109589,0.0462455303933253,0.7777777777777778,0.5,0.927536231884058,0.8333333333333334,0.025,0.0786037785307224,0.0315802680247579,0.6018835616438356,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2716289404249409
668,0.1506849315068493,0.0319007221482156,0.5555555555555556,0.5,0.8840579710144928,0.8,0.16125,0.2016300496102055,0.0315802680247579,0.1155821917808219,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2202471878905707
670,0.2020547945205479,0.0481432143775269,0.3333333333333333,0.5,0.3623188405797101,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2996575342465753,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1424802110817942
671,0.1472602739726027,0.0342751641777092,0.5555555555555556,0.5,0.9637681159420288,0.9166666666666666,0.0648032885674931,0.0341956059532246,0.0315802680247579,0.2333047945205479,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1924732676017219
673,0.1679793094795433,0.0465072799083876,0.5555555555555556,0.625,0.7608695652173914,0.45,0.0648032885674931,0.135896527285613,0.0315802680247579,0.1887842465753424,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1806693514789612
675,0.2020547945205479,0.0369253780177148,0.5555555555555556,0.625,0.6739130434782609,0.25,0.0648032885674931,0.1580439404677533,0.0315802680247579,0.1044520547945205,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1459519511179003
676,0.0102739726027397,0.0046226833999392,0.5555555555555556,0.625,0.7681159420289855,0.4666666666666667,0.0648032885674931,0.0551027639971651,0.0315802680247579,0.2328767123287671,0,1,0,0,1,0,0,0,1,0,0,1,0,0.157755867240661
678,0.1061643835616438,0.0360933884876954,0.4444444444444444,0.875,0.3768115942028985,0.9333333333333332,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3287671232876712,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1035967226774059
