sample,3,6,18,12:1,12:2,12:3,12:4,12:5,11:1,11:2,11:3,11:4,11:5,20:1,20:2,20:3,20:4
1265,0.5555555555555556,0.8166666666666667,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1266,0.6666666666666666,0.8166666666666667,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1267,0.6666666666666666,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1268,0.8888888888888888,0.9833333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1269,0.7777777777777778,0.7833333333333333,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1270,0.4444444444444444,0.1333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1271,0.6666666666666666,0.4833333333333333,0.521689497716895,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1272,0.5555555555555556,0.3,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1273,0.4444444444444444,0.25,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1274,0.5555555555555556,0.9333333333333332,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1275,0.4444444444444444,0.8833333333333333,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1276,0.4444444444444444,0.0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1277,0.5555555555555556,0.3666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,0.5555555555555556,0.4333333333333333,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1279,0.7777777777777778,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1280,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1281,0.6666666666666666,0.8666666666666667,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1282,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,0.4444444444444444,0.9666666666666668,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1284,0.5555555555555556,0.35,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1285,0.5555555555555556,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1286,0.5555555555555556,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1287,0.5555555555555556,0.2166666666666666,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1288,0.4444444444444444,0.2333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1289,0.7777777777777778,0.8333333333333334,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1290,0.7777777777777778,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1291,0.4444444444444444,0.2333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1292,0.4444444444444444,0.3666666666666666,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1293,0.4444444444444444,0.25,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1294,0.6666666666666666,0.4333333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1295,0.4444444444444444,0.6666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1296,0.4444444444444444,0.3,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1297,0.4444444444444444,0.2166666666666666,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1298,0.5555555555555556,0.9333333333333332,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1299,1.0,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1300,0.4444444444444444,0.7333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1301,0.6666666666666666,0.8166666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1302,0.5555555555555556,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1303,0.7777777777777778,0.7333333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1304,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1305,0.6666666666666666,0.9,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1306,0.8888888888888888,0.95,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1307,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1308,0.4444444444444444,0.75,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1309,0.4444444444444444,0.9166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1310,0.5555555555555556,0.6833333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1311,0.6666666666666666,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1312,0.6666666666666666,0.95,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1313,0.7777777777777778,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1314,0.8888888888888888,0.8166666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1315,0.3333333333333333,0.0666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1316,0.5555555555555556,0.3166666666666666,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1317,0.7777777777777778,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1318,0.6666666666666666,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1319,0.7777777777777778,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1320,0.3333333333333333,0.0666666666666666,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1321,0.5555555555555556,0.1166666666666666,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1322,0.2222222222222222,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1323,0.6666666666666666,0.7,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1324,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1325,0.7777777777777778,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1326,0.3333333333333333,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1327,0.2222222222222222,0.9333333333333332,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1328,0.4444444444444444,0.9666666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1329,0.5555555555555556,0.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1330,0.6666666666666666,0.8,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1331,0.7777777777777778,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1332,0.4444444444444444,0.4333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1333,0.3333333333333333,0.1333333333333333,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1334,0.4444444444444444,0.75,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1335,0.4444444444444444,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1336,0.5555555555555556,0.45,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,0.4444444444444444,0.3833333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1338,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1339,0.6666666666666666,0.8666666666666667,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1340,0.4444444444444444,0.3666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1341,0.3333333333333333,0.35,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1342,0.5555555555555556,0.9,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1343,0.7777777777777778,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1344,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1345,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1346,0.3333333333333333,0.0,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1347,0.6666666666666666,0.8833333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1348,0.7777777777777778,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1349,0.6666666666666666,0.8,0.6666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1350,0.7777777777777778,0.6166666666666667,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1351,0.4444444444444444,0.3166666666666666,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1352,0.5555555555555556,0.2,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1353,0.5555555555555556,0.8333333333333334,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1354,0.7777777777777778,0.7666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1355,0.6666666666666666,0.8333333333333334,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1356,0.6666666666666666,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1357,0.4444444444444444,0.2666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1358,0.4444444444444444,0.9666666666666668,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1359,0.5555555555555556,0.8333333333333334,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1360,0.8888888888888888,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1361,0.4444444444444444,0.8,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1362,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1363,0.3333333333333333,0.95,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1364,0.5555555555555556,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1365,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1366,0.6666666666666666,0.8333333333333334,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1367,0.6666666666666666,0.8166666666666667,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1368,0.4444444444444444,0.45,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1369,0.5555555555555556,0.9,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1370,0.7777777777777778,0.8833333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1371,0.3333333333333333,0.0,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1372,0.5555555555555556,0.7666666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1373,0.6666666666666666,0.8,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1374,1.0,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1375,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1376,0.7777777777777778,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1377,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1378,0.4444444444444444,0.1666666666666666,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1379,0.5555555555555556,0.3833333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1380,0.4444444444444444,0.95,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1381,0.2222222222222222,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1382,0.5555555555555556,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1383,0.6666666666666666,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1384,0.4444444444444444,0.95,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1385,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1386,0.3333333333333333,0.95,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1387,0.6666666666666666,0.4666666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,0.5555555555555556,0.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1389,0.8888888888888888,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1390,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1391,0.6666666666666666,0.8333333333333334,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1392,0.4444444444444444,0.2833333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1393,0.4444444444444444,0.2833333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1394,0.5555555555555556,0.8333333333333334,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1395,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1396,0.7777777777777778,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1397,0.4444444444444444,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,0.4444444444444444,0.9,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1399,0.4444444444444444,0.5333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1400,0.5555555555555556,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1401,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1402,0.5555555555555556,0.9,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1403,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1404,0.7777777777777778,0.95,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1405,0.2222222222222222,0.0,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1406,0.7777777777777778,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1407,0.4444444444444444,0.95,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1408,0.4444444444444444,0.5833333333333334,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1409,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1410,0.6666666666666666,0.6833333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1411,0.6666666666666666,0.85,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1412,0.5555555555555556,0.9166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1413,0.3333333333333333,0.0,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1414,0.7777777777777778,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1415,0.5555555555555556,0.8333333333333334,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1416,0.6666666666666666,0.95,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1417,0.3333333333333333,0.0,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1418,0.7777777777777778,0.8,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1419,0.4444444444444444,0.2166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1420,0.5555555555555556,0.3166666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1421,0.5555555555555556,0.3,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1422,0.5555555555555556,0.45,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1423,0.5555555555555556,0.8833333333333333,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1424,0.5555555555555556,0.2666666666666666,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1425,0.4444444444444444,0.55,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,0.5555555555555556,0.15,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1427,0.6666666666666666,0.7333333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1428,0.4444444444444444,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,0.4444444444444444,0.7,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1430,0.5555555555555556,0.5166666666666667,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1431,0.4444444444444444,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1432,0.5555555555555556,0.4333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1433,0.3333333333333333,0.95,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1434,0.5555555555555556,0.8333333333333334,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1435,0.4444444444444444,0.45,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1436,0.5555555555555556,0.9166666666666666,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1437,0.3333333333333333,0.35,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1438,0.7777777777777778,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1439,0.5555555555555556,0.7666666666666667,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1440,0.6666666666666666,0.4833333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,0.5555555555555556,0.7333333333333333,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1442,0.5555555555555556,0.9,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1443,1.0,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1444,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1445,0.6666666666666666,0.9,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1446,0.5555555555555556,0.2666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1447,0.4444444444444444,0.2,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1448,0.7777777777777778,0.7666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1449,0.3333333333333333,0.8333333333333334,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1450,0.4444444444444444,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1451,0.4444444444444444,0.4,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1452,0.7777777777777778,0.9833333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1453,0.4444444444444444,0.9166666666666666,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1454,0.4444444444444444,0.9333333333333332,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1455,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1456,0.5555555555555556,0.8333333333333334,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1457,0.5555555555555556,0.6333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,0.6666666666666666,0.9333333333333332,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1459,0.4444444444444444,0.7666666666666667,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1460,0.4444444444444444,0.25,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
